ant_main(10),h-index,a-index,k-core,ForwardPageRank-Sora,ForwardBackPageRank-Sora,g-core,MinClass,TSEPageRank,LiuPageRank,TSEPageRank_v15,iFit,TSPrideWithMotifCoreness
8,0.25,0.0,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25
9,0.25,0.0,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.25,0.16666666666666666,0.25,0.25,0.16666666666666666,0.25
10,0.25,0.0,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.25,0.16666666666666666,0.25,0.25,0.16666666666666666,0.25
11,0.25,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.25,0.25,0.25,0.25,0.16666666666666666,0.25
12,0.25,0.0,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25
13,0.25,0.0,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.25,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25
14,0.5,0.0,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.25,0.25,0.4166666666666667,0.25,0.3333333333333333,0.3333333333333333
15,0.5,0.0,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.25,0.25,0.4166666666666667,0.25,0.3333333333333333,0.3333333333333333
16,0.5,0.0,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.25,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.4166666666666667
17,0.5,0.0,0.5833333333333334,0.25,0.25,0.3333333333333333,0.25,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.5
18,0.5,0.0,0.5833333333333334,0.25,0.25,0.3333333333333333,0.25,0.5,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5833333333333334
19,0.5,0.0,0.5833333333333334,0.25,0.25,0.3333333333333333,0.3333333333333333,0.5,0.4166666666666667,0.4166666666666667,0.5,0.6666666666666666
20,0.5,0.0,0.5833333333333334,0.25,0.25,0.3333333333333333,0.4166666666666667,0.5,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.6666666666666666
21,0.6666666666666666,0.0,0.5833333333333334,0.25,0.25,0.4166666666666667,0.4166666666666667,0.5,0.4166666666666667,0.4166666666666667,0.6666666666666666,0.75
22,0.6666666666666666,0.0,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.5,0.5,0.4166666666666667,0.5,0.75,0.75
23,0.6666666666666666,0.0,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.5833333333333334,0.8333333333333334,0.8333333333333334
24,0.6666666666666666,0.0,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.6666666666666666,0.5833333333333334,0.5,0.6666666666666666,0.9166666666666666,0.9166666666666666
25,0.6666666666666666,0.0,0.5833333333333334,0.5,0.5,0.4166666666666667,0.6666666666666666,0.5833333333333334,0.5,0.75,0.9166666666666666,0.9166666666666666
26,0.6666666666666666,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.6666666666666666,0.6666666666666666,0.5,0.75,0.9166666666666666,1.0
27,0.6666666666666666,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.75,0.6666666666666666,0.5,0.8333333333333334,1.0,1.0
28,0.6666666666666666,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.75,0.75,0.5,0.9166666666666666,1.0,1.0
29,0.6666666666666666,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.75,0.75,0.5833333333333334,1.0,1.0,1.0
30,0.6666666666666666,0.0,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.8333333333333334,0.75,0.5833333333333334,1.0,1.0,1.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
9,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
10,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
11,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
12,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
13,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
14,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
15,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
16,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
17,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
18,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
19,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
20,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
21,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
22,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
23,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
24,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666
25,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666
26,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666
27,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666
28,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666
29,0.3333333333333333,0.0,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666
30,0.3333333333333333,0.0,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.16216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.16216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.2972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.2972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.32432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.35135135135135137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.35135135135135137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
